Lower tier local authorities Code,Lower tier local authorities,Age (61 categories) Code,Age (61 categories),Sex (2 categories) Code,Sex (2 categories),Ethnic group (6 categories) Code,Ethnic group (6 categories),Tenure of household (7 categories) Code,Tenure of household (7 categories),Observation
E06000023,Bristol,28,Aged 42 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,0
E06000023,Bristol,28,Aged 42 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",0,Owned: Owns outright,4
E06000023,Bristol,28,Aged 42 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",1,Owned: Owns with a mortgage or loan or shared ownership,25
E06000023,Bristol,28,Aged 42 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",2,Social rented: Rents from council or Local Authority,96
E06000023,Bristol,28,Aged 42 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",3,Social rented: Other social rented,53
E06000023,Bristol,28,Aged 42 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",4,Private rented: Private landlord or letting agency,37
E06000023,Bristol,28,Aged 42 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",5,Private rented: Other private rented or lives rent free,3
E06000023,Bristol,28,Aged 42 years,1,Female,3,Mixed or Multiple ethnic groups,-8,Does not apply,0
E06000023,Bristol,28,Aged 42 years,1,Female,3,Mixed or Multiple ethnic groups,0,Owned: Owns outright,10
E06000023,Bristol,28,Aged 42 years,1,Female,3,Mixed or Multiple ethnic groups,1,Owned: Owns with a mortgage or loan or shared ownership,38
E06000023,Bristol,28,Aged 42 years,1,Female,3,Mixed or Multiple ethnic groups,2,Social rented: Rents from council or Local Authority,20
E06000023,Bristol,28,Aged 42 years,1,Female,3,Mixed or Multiple ethnic groups,3,Social rented: Other social rented,7
E06000023,Bristol,28,Aged 42 years,1,Female,3,Mixed or Multiple ethnic groups,4,Private rented: Private landlord or letting agency,21
E06000023,Bristol,28,Aged 42 years,1,Female,3,Mixed or Multiple ethnic groups,5,Private rented: Other private rented or lives rent free,0
E06000023,Bristol,28,Aged 42 years,1,Female,4,White,-8,Does not apply,0
E06000023,Bristol,28,Aged 42 years,1,Female,4,White,0,Owned: Owns outright,227
E06000023,Bristol,28,Aged 42 years,1,Female,4,White,1,Owned: Owns with a mortgage or loan or shared ownership,1306
E06000023,Bristol,28,Aged 42 years,1,Female,4,White,2,Social rented: Rents from council or Local Authority,283
E06000023,Bristol,28,Aged 42 years,1,Female,4,White,3,Social rented: Other social rented,99
E06000023,Bristol,28,Aged 42 years,1,Female,4,White,4,Private rented: Private landlord or letting agency,430
E06000023,Bristol,28,Aged 42 years,1,Female,4,White,5,Private rented: Other private rented or lives rent free,38
E06000023,Bristol,28,Aged 42 years,1,Female,5,Other ethnic group,-8,Does not apply,0
E06000023,Bristol,28,Aged 42 years,1,Female,5,Other ethnic group,0,Owned: Owns outright,5
E06000023,Bristol,28,Aged 42 years,1,Female,5,Other ethnic group,1,Owned: Owns with a mortgage or loan or shared ownership,20
E06000023,Bristol,28,Aged 42 years,1,Female,5,Other ethnic group,2,Social rented: Rents from council or Local Authority,11
E06000023,Bristol,28,Aged 42 years,1,Female,5,Other ethnic group,3,Social rented: Other social rented,7
E06000023,Bristol,28,Aged 42 years,1,Female,5,Other ethnic group,4,Private rented: Private landlord or letting agency,33
E06000023,Bristol,28,Aged 42 years,1,Female,5,Other ethnic group,5,Private rented: Other private rented or lives rent free,4
E06000023,Bristol,28,Aged 42 years,2,Male,-8,Does not apply,-8,Does not apply,0
E06000023,Bristol,28,Aged 42 years,2,Male,-8,Does not apply,0,Owned: Owns outright,0
E06000023,Bristol,28,Aged 42 years,2,Male,-8,Does not apply,1,Owned: Owns with a mortgage or loan or shared ownership,0
E06000023,Bristol,28,Aged 42 years,2,Male,-8,Does not apply,2,Social rented: Rents from council or Local Authority,0
E06000023,Bristol,28,Aged 42 years,2,Male,-8,Does not apply,3,Social rented: Other social rented,0
E06000023,Bristol,28,Aged 42 years,2,Male,-8,Does not apply,4,Private rented: Private landlord or letting agency,0
E06000023,Bristol,28,Aged 42 years,2,Male,-8,Does not apply,5,Private rented: Other private rented or lives rent free,0
E06000023,Bristol,28,Aged 42 years,2,Male,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,0
E06000023,Bristol,28,Aged 42 years,2,Male,1,"Asian, Asian British or Asian Welsh",0,Owned: Owns outright,19
E06000023,Bristol,28,Aged 42 years,2,Male,1,"Asian, Asian British or Asian Welsh",1,Owned: Owns with a mortgage or loan or shared ownership,101
E06000023,Bristol,28,Aged 42 years,2,Male,1,"Asian, Asian British or Asian Welsh",2,Social rented: Rents from council or Local Authority,16
E06000023,Bristol,28,Aged 42 years,2,Male,1,"Asian, Asian British or Asian Welsh",3,Social rented: Other social rented,13
E06000023,Bristol,28,Aged 42 years,2,Male,1,"Asian, Asian British or Asian Welsh",4,Private rented: Private landlord or letting agency,74
E06000023,Bristol,28,Aged 42 years,2,Male,1,"Asian, Asian British or Asian Welsh",5,Private rented: Other private rented or lives rent free,11
E06000023,Bristol,28,Aged 42 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,0
E06000023,Bristol,28,Aged 42 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",0,Owned: Owns outright,8
E06000023,Bristol,28,Aged 42 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",1,Owned: Owns with a mortgage or loan or shared ownership,29
E06000023,Bristol,28,Aged 42 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",2,Social rented: Rents from council or Local Authority,72
E06000023,Bristol,28,Aged 42 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",3,Social rented: Other social rented,27
E06000023,Bristol,28,Aged 42 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",4,Private rented: Private landlord or letting agency,44
E06000023,Bristol,28,Aged 42 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",5,Private rented: Other private rented or lives rent free,3
E06000023,Bristol,28,Aged 42 years,2,Male,3,Mixed or Multiple ethnic groups,-8,Does not apply,0
E06000023,Bristol,28,Aged 42 years,2,Male,3,Mixed or Multiple ethnic groups,0,Owned: Owns outright,6
E06000023,Bristol,28,Aged 42 years,2,Male,3,Mixed or Multiple ethnic groups,1,Owned: Owns with a mortgage or loan or shared ownership,38
E06000023,Bristol,28,Aged 42 years,2,Male,3,Mixed or Multiple ethnic groups,2,Social rented: Rents from council or Local Authority,10
E06000023,Bristol,28,Aged 42 years,2,Male,3,Mixed or Multiple ethnic groups,3,Social rented: Other social rented,6
E06000023,Bristol,28,Aged 42 years,2,Male,3,Mixed or Multiple ethnic groups,4,Private rented: Private landlord or letting agency,33
E06000023,Bristol,28,Aged 42 years,2,Male,3,Mixed or Multiple ethnic groups,5,Private rented: Other private rented or lives rent free,2
E06000023,Bristol,28,Aged 42 years,2,Male,4,White,-8,Does not apply,0
E06000023,Bristol,28,Aged 42 years,2,Male,4,White,0,Owned: Owns outright,251
E06000023,Bristol,28,Aged 42 years,2,Male,4,White,1,Owned: Owns with a mortgage or loan or shared ownership,1342
E06000023,Bristol,28,Aged 42 years,2,Male,4,White,2,Social rented: Rents from council or Local Authority,173
E06000023,Bristol,28,Aged 42 years,2,Male,4,White,3,Social rented: Other social rented,72
E06000023,Bristol,28,Aged 42 years,2,Male,4,White,4,Private rented: Private landlord or letting agency,569
E06000023,Bristol,28,Aged 42 years,2,Male,4,White,5,Private rented: Other private rented or lives rent free,61
E06000023,Bristol,28,Aged 42 years,2,Male,5,Other ethnic group,-8,Does not apply,0
E06000023,Bristol,28,Aged 42 years,2,Male,5,Other ethnic group,0,Owned: Owns outright,6
E06000023,Bristol,28,Aged 42 years,2,Male,5,Other ethnic group,1,Owned: Owns with a mortgage or loan or shared ownership,15
E06000023,Bristol,28,Aged 42 years,2,Male,5,Other ethnic group,2,Social rented: Rents from council or Local Authority,14
E06000023,Bristol,28,Aged 42 years,2,Male,5,Other ethnic group,3,Social rented: Other social rented,6
E06000023,Bristol,28,Aged 42 years,2,Male,5,Other ethnic group,4,Private rented: Private landlord or letting agency,41
E06000023,Bristol,28,Aged 42 years,2,Male,5,Other ethnic group,5,Private rented: Other private rented or lives rent free,0
E06000023,Bristol,29,Aged 43 years,1,Female,-8,Does not apply,-8,Does not apply,0
E06000023,Bristol,29,Aged 43 years,1,Female,-8,Does not apply,0,Owned: Owns outright,0
E06000023,Bristol,29,Aged 43 years,1,Female,-8,Does not apply,1,Owned: Owns with a mortgage or loan or shared ownership,0
E06000023,Bristol,29,Aged 43 years,1,Female,-8,Does not apply,2,Social rented: Rents from council or Local Authority,0
E06000023,Bristol,29,Aged 43 years,1,Female,-8,Does not apply,3,Social rented: Other social rented,0
E06000023,Bristol,29,Aged 43 years,1,Female,-8,Does not apply,4,Private rented: Private landlord or letting agency,0
E06000023,Bristol,29,Aged 43 years,1,Female,-8,Does not apply,5,Private rented: Other private rented or lives rent free,0
E06000023,Bristol,29,Aged 43 years,1,Female,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,0
E06000023,Bristol,29,Aged 43 years,1,Female,1,"Asian, Asian British or Asian Welsh",0,Owned: Owns outright,40
E06000023,Bristol,29,Aged 43 years,1,Female,1,"Asian, Asian British or Asian Welsh",1,Owned: Owns with a mortgage or loan or shared ownership,122
E06000023,Bristol,29,Aged 43 years,1,Female,1,"Asian, Asian British or Asian Welsh",2,Social rented: Rents from council or Local Authority,36
E06000023,Bristol,29,Aged 43 years,1,Female,1,"Asian, Asian British or Asian Welsh",3,Social rented: Other social rented,8
E06000023,Bristol,29,Aged 43 years,1,Female,1,"Asian, Asian British or Asian Welsh",4,Private rented: Private landlord or letting agency,34
E06000023,Bristol,29,Aged 43 years,1,Female,1,"Asian, Asian British or Asian Welsh",5,Private rented: Other private rented or lives rent free,6
E06000023,Bristol,29,Aged 43 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,0
E06000023,Bristol,29,Aged 43 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",0,Owned: Owns outright,2
E06000023,Bristol,29,Aged 43 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",1,Owned: Owns with a mortgage or loan or shared ownership,24
E06000023,Bristol,29,Aged 43 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",2,Social rented: Rents from council or Local Authority,101
E06000023,Bristol,29,Aged 43 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",3,Social rented: Other social rented,38
E06000023,Bristol,29,Aged 43 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",4,Private rented: Private landlord or letting agency,40
E06000023,Bristol,29,Aged 43 years,1,Female,2,"Black, Black British, Black Welsh, Caribbean or African",5,Private rented: Other private rented or lives rent free,7
E06000023,Bristol,29,Aged 43 years,1,Female,3,Mixed or Multiple ethnic groups,-8,Does not apply,0
E06000023,Bristol,29,Aged 43 years,1,Female,3,Mixed or Multiple ethnic groups,0,Owned: Owns outright,2
E06000023,Bristol,29,Aged 43 years,1,Female,3,Mixed or Multiple ethnic groups,1,Owned: Owns with a mortgage or loan or shared ownership,26
E06000023,Bristol,29,Aged 43 years,1,Female,3,Mixed or Multiple ethnic groups,2,Social rented: Rents from council or Local Authority,17
E06000023,Bristol,29,Aged 43 years,1,Female,3,Mixed or Multiple ethnic groups,3,Social rented: Other social rented,10
E06000023,Bristol,29,Aged 43 years,1,Female,3,Mixed or Multiple ethnic groups,4,Private rented: Private landlord or letting agency,22
E06000023,Bristol,29,Aged 43 years,1,Female,3,Mixed or Multiple ethnic groups,5,Private rented: Other private rented or lives rent free,1
E06000023,Bristol,29,Aged 43 years,1,Female,4,White,-8,Does not apply,0
E06000023,Bristol,29,Aged 43 years,1,Female,4,White,0,Owned: Owns outright,204
E06000023,Bristol,29,Aged 43 years,1,Female,4,White,1,Owned: Owns with a mortgage or loan or shared ownership,1216
E06000023,Bristol,29,Aged 43 years,1,Female,4,White,2,Social rented: Rents from council or Local Authority,244
E06000023,Bristol,29,Aged 43 years,1,Female,4,White,3,Social rented: Other social rented,83
E06000023,Bristol,29,Aged 43 years,1,Female,4,White,4,Private rented: Private landlord or letting agency,401
E06000023,Bristol,29,Aged 43 years,1,Female,4,White,5,Private rented: Other private rented or lives rent free,38
E06000023,Bristol,29,Aged 43 years,1,Female,5,Other ethnic group,-8,Does not apply,0
E06000023,Bristol,29,Aged 43 years,1,Female,5,Other ethnic group,0,Owned: Owns outright,1
E06000023,Bristol,29,Aged 43 years,1,Female,5,Other ethnic group,1,Owned: Owns with a mortgage or loan or shared ownership,32
E06000023,Bristol,29,Aged 43 years,1,Female,5,Other ethnic group,2,Social rented: Rents from council or Local Authority,13
E06000023,Bristol,29,Aged 43 years,1,Female,5,Other ethnic group,3,Social rented: Other social rented,1
E06000023,Bristol,29,Aged 43 years,1,Female,5,Other ethnic group,4,Private rented: Private landlord or letting agency,21
E06000023,Bristol,29,Aged 43 years,1,Female,5,Other ethnic group,5,Private rented: Other private rented or lives rent free,3
E06000023,Bristol,29,Aged 43 years,2,Male,-8,Does not apply,-8,Does not apply,0
E06000023,Bristol,29,Aged 43 years,2,Male,-8,Does not apply,0,Owned: Owns outright,0
E06000023,Bristol,29,Aged 43 years,2,Male,-8,Does not apply,1,Owned: Owns with a mortgage or loan or shared ownership,0
E06000023,Bristol,29,Aged 43 years,2,Male,-8,Does not apply,2,Social rented: Rents from council or Local Authority,0
E06000023,Bristol,29,Aged 43 years,2,Male,-8,Does not apply,3,Social rented: Other social rented,0
E06000023,Bristol,29,Aged 43 years,2,Male,-8,Does not apply,4,Private rented: Private landlord or letting agency,0
E06000023,Bristol,29,Aged 43 years,2,Male,-8,Does not apply,5,Private rented: Other private rented or lives rent free,0
E06000023,Bristol,29,Aged 43 years,2,Male,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,0
E06000023,Bristol,29,Aged 43 years,2,Male,1,"Asian, Asian British or Asian Welsh",0,Owned: Owns outright,18
E06000023,Bristol,29,Aged 43 years,2,Male,1,"Asian, Asian British or Asian Welsh",1,Owned: Owns with a mortgage or loan or shared ownership,114
E06000023,Bristol,29,Aged 43 years,2,Male,1,"Asian, Asian British or Asian Welsh",2,Social rented: Rents from council or Local Authority,22
E06000023,Bristol,29,Aged 43 years,2,Male,1,"Asian, Asian British or Asian Welsh",3,Social rented: Other social rented,7
E06000023,Bristol,29,Aged 43 years,2,Male,1,"Asian, Asian British or Asian Welsh",4,Private rented: Private landlord or letting agency,62
E06000023,Bristol,29,Aged 43 years,2,Male,1,"Asian, Asian British or Asian Welsh",5,Private rented: Other private rented or lives rent free,5
E06000023,Bristol,29,Aged 43 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,0
E06000023,Bristol,29,Aged 43 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",0,Owned: Owns outright,5
E06000023,Bristol,29,Aged 43 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",1,Owned: Owns with a mortgage or loan or shared ownership,29
E06000023,Bristol,29,Aged 43 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",2,Social rented: Rents from council or Local Authority,80
E06000023,Bristol,29,Aged 43 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",3,Social rented: Other social rented,37
E06000023,Bristol,29,Aged 43 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",4,Private rented: Private landlord or letting agency,40
E06000023,Bristol,29,Aged 43 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",5,Private rented: Other private rented or lives rent free,5
E06000023,Bristol,29,Aged 43 years,2,Male,3,Mixed or Multiple ethnic groups,-8,Does not apply,0
E06000023,Bristol,29,Aged 43 years,2,Male,3,Mixed or Multiple ethnic groups,0,Owned: Owns outright,4
E06000023,Bristol,29,Aged 43 years,2,Male,3,Mixed or Multiple ethnic groups,1,Owned: Owns with a mortgage or loan or shared ownership,30
E06000023,Bristol,29,Aged 43 years,2,Male,3,Mixed or Multiple ethnic groups,2,Social rented: Rents from council or Local Authority,8
E06000023,Bristol,29,Aged 43 years,2,Male,3,Mixed or Multiple ethnic groups,3,Social rented: Other social rented,4
